ticker,prefixed,name,sector,industry,date,close,chg20,volume,score,passed,uptrend
SH688325,sh688325,赛微微电,,半导体,2026-08-31,115.65,14.7,12388873982,1.0,uptrend,5/8
SH603998,sh603998,方盛制药,,中药Ⅱ,2026-08-31,10.96,14.6,192594771,1.0,uptrend,7/8
SH688315,sh688315,诺禾致源,,医疗服务,2026-08-31,14.78,14.6,21530986189,1.0,uptrend,5/8
SH601001,sh601001,晋控煤业,,煤炭开采,2026-08-31,18.28,14.5,426116659,1.0,uptrend,6/8
SH603339,sh603339,四方科技,,通用设备,2026-08-31,14.98,14.4,107623864,1.0,uptrend,6/8
SH688318,sh688318,财富趋势,,软件开发,2026-08-31,88.0,14.4,63860874713,1.0,uptrend,8/8
SH603519,sh603519,立霸股份,,家电零部件Ⅱ,2026-08-31,16.99,14.3,197373558,1.0,uptrend,7/8
SH605033,sh605033,美邦股份,,农化制品,2026-08-31,20.71,14.3,121954005,1.0,uptrend,6/8
SH688696,sh688696,极米科技,,黑色家电,2026-08-31,75.45,14.3,6358091941,1.0,uptrend,6/8
SH601225,sh601225,陕西煤业,,煤炭开采,2026-08-31,27.62,14.2,1021934784,1.0,uptrend,7/8
SH603116,sh603116,红蜻蜓,,服装家纺,2026-08-31,6.52,14.2,42757085,1.0,uptrend,6/8
SH603506,sh603506,南都物业,,房地产服务,2026-08-31,11.42,14.2,70908274,1.0,uptrend,7/8
SH603979,sh603979,金诚信,,工业金属,2026-08-31,81.72,14.2,677629993,1.0,uptrend,8/8
SH688038,sh688038,中科通达,,软件开发,2026-08-31,18.8,14.2,4052767034,1.0,uptrend,5/8
SH600319,sh600319,亚星化学,,化学原料,2026-08-31,6.64,14.1,30101265,1.0,uptrend,6/8
SH605277,sh605277,新亚电子,,消费电子,2026-08-31,16.88,14.1,132823431,1.0,uptrend,5/8
SH603326,sh603326,我乐家居,,家居用品,2026-08-31,7.47,14.0,32676450,1.0,uptrend,7/8
SH600212,sh600212,绿能慧充,,其他电源设备Ⅱ,2026-08-31,6.16,13.9,72186081,1.0,uptrend,7/8
SH603086,sh603086,先达股份,,农化制品,2026-08-31,6.4,13.9,63999660,1.0,uptrend,7/8
SH600333,sh600333,长春燃气,,燃气Ⅱ,2026-08-31,6.75,13.6,65746619,1.0,uptrend,8/8
SH600818,sh600818,ST中路,,摩托车及其他,2026-08-31,7.53,13.6,47825461,1.0,uptrend,6/8
SH688679,sh688679,通源环境,,环境治理,2026-08-31,42.71,13.6,18994602944,1.0,uptrend,6/8
SH603029,sh603029,天鹅股份,,专用设备,2026-08-31,16.83,13.4,64358948,1.0,uptrend,6/8
SH688292,sh688292,浩瀚深度,,计算机设备,2026-08-31,18.61,13.4,6005561298,1.0,uptrend,5/8
SH600506,sh600506,统一股份,,炼化及贸易,2026-08-31,16.16,13.3,112934946,1.0,uptrend,7/8
SH600346,sh600346,恒力石化,,炼化及贸易,2026-08-31,19.35,13.2,677111611,1.0,uptrend,6/8
SH600497,sh600497,驰宏锌锗,,工业金属,2026-08-31,10.47,13.2,1660770622,1.0,uptrend,6/8
SH603161,sh603161,科华控股,,汽车零部件,2026-08-31,15.76,13.2,90082309,1.0,uptrend,6/8
SH688080,sh688080,映翰通,,通信设备,2026-08-31,38.75,13.2,4053077947,1.0,uptrend,6/8
SH600774,sh600774,汉商集团,,化学制药,2026-08-31,7.62,13.1,31353411,1.0,uptrend,7/8
SH688793,sh688793,倍轻松,,小家电,2026-08-31,19.77,13.1,5359560471,1.0,uptrend,5/8
SH600026,sh600026,中远海能,,航运港口,2026-08-31,19.22,13.0,1135702408,1.0,uptrend,6/8
SH600838,sh600838,上海九百,,一般零售,2026-08-31,8.28,13.0,108136952,1.0,uptrend,7/8
SH605567,sh605567,春雪食品,,食品加工,2026-08-31,9.83,13.0,28825649,1.0,uptrend,7/8
SH688067,sh688067,爱威科技,,医疗器械,2026-08-31,23.9,13.0,2198516514,1.0,uptrend,6/8
SH600929,sh600929,雪天盐业,,化学原料,2026-08-28,6.04,12.9,98691143,1.0,uptrend,8/8
SH603385,sh603385,惠达卫浴,,家居用品,2026-08-31,5.86,12.9,18591149,1.0,uptrend,7/8
SH600459,sh600459,贵研铂业,,小金属,2026-08-31,20.88,12.8,755485121,1.0,uptrend,5/8
SH603016,sh603016,新宏泰,,电网设备,2026-08-31,32.12,12.8,104334229,1.0,uptrend,5/8
SH603779,sh603779,威龙股份,,非白酒,2026-08-31,8.21,12.8,116391866,1.0,uptrend,6/8
SH600711,sh600711,盛屯矿业,,工业金属,2026-08-31,11.85,12.7,1554719016,1.0,uptrend,5/8
SH603666,sh603666,亿嘉和,,自动化设备,2026-08-31,26.07,12.7,129280817,1.0,uptrend,5/8
SH688058,sh688058,宝兰德,,软件开发,2026-08-31,25.07,12.7,2502667837,1.0,uptrend,7/8
SH600362,sh600362,江西铜业,,工业金属,2026-08-31,48.4,12.6,3260752501,1.0,uptrend,7/8
SH600698,sh600698,湖南天雁,,汽车零部件,2026-08-31,7.4,12.5,216097806,1.0,uptrend,7/8
SH603739,sh603739,蔚蓝生物,,化学制品,2026-08-31,12.97,12.5,73689475,1.0,uptrend,5/8
SH603916,sh603916,苏博特,,水泥,2026-08-31,11.49,12.5,148922248,1.0,uptrend,5/8
SH603261,sh603261,立航科技,,航空装备Ⅱ,2026-08-31,56.14,12.4,147932447,1.0,uptrend,8/8
SH688670,sh688670,金迪克,,生物制品,2026-08-31,16.24,12.4,4146404831,1.0,uptrend,6/8
SH601882,sh601882,海天精工,,通用设备,2026-08-31,21.91,12.2,176688345,1.0,uptrend,7/8
SH603332,sh603332,苏州龙杰,,化学纤维,2026-08-31,12.03,12.2,45912479,1.0,uptrend,6/8
SH603679,sh603679,华体科技,,光学光电子,2026-08-31,23.66,12.2,219954847,1.0,uptrend,7/8
SH605008,sh605008,长鸿高科,,塑料,2026-08-31,13.0,12.2,67397941,1.0,uptrend,6/8
SH600689,sh600689,上海三毛,,综合Ⅱ,2026-08-31,11.42,12.1,35283336,1.0,uptrend,6/8
SH601998,sh601998,中信银行,,银行Ⅱ,2026-08-31,8.85,12.0,509184561,1.0,uptrend,8/8
SH603400,sh603400,华之杰,,通用设备,2026-08-31,45.78,11.8,252912176,1.0,uptrend,5/8
SH688290,sh688290,景业智能,,自动化设备,2026-08-31,65.62,11.8,7532466992,1.0,uptrend,5/8
SH688755,sh688755,汉邦科技,,专用设备,2026-08-31,27.51,11.8,3858311147,1.0,uptrend,5/8
SH600222,sh600222,太龙药业,,中药Ⅱ,2026-08-31,8.13,11.7,204087921,1.0,uptrend,6/8
SH600847,sh600847,万里股份,,电池,2026-08-31,13.09,11.6,24030411,1.0,uptrend,6/8
SH603366,sh603366,日出东方,,厨卫电器,2026-08-31,7.72,11.6,160499009,1.0,uptrend,7/8
SH603633,sh603633,徕木股份,,消费电子,2026-08-31,6.71,11.6,44316178,1.0,uptrend,5/8
SH600295,sh600295,鄂尔多斯,,冶钢原料,2026-08-31,13.91,11.5,131203491,1.0,uptrend,7/8
SH601088,sh601088,中国神华,,煤炭开采,2026-08-31,48.78,11.5,1260514705,1.0,uptrend,7/8
SH603808,sh603808,歌力思,,服装家纺,2026-08-31,8.92,11.5,32718416,1.0,uptrend,7/8
SH600561,sh600561,江西长运,,铁路公路,2026-08-31,6.16,11.4,26754887,1.0,uptrend,6/8
SH603091,sh603091,众鑫股份,,包装印刷,2026-08-31,52.35,11.4,37874512,1.0,uptrend,6/8
SH603408,sh603408,建霖家居,,家居用品,2026-08-31,11.81,11.3,38844582,1.0,uptrend,8/8
SH603729,sh603729,ST龙韵,,广告营销,2026-08-31,12.18,11.3,13052083,1.0,uptrend,7/8
SH603730,sh603730,岱美股份,,汽车零部件,2026-08-31,10.48,11.3,174985559,1.0,uptrend,5/8
SH603081,sh603081,大丰实业,,专用设备,2026-08-31,9.92,11.2,46417660,1.0,uptrend,7/8
SH600099,sh600099,林海股份,,摩托车及其他,2026-08-31,9.52,11.1,27222692,1.0,uptrend,7/8
SH603022,sh603022,新通联,,包装印刷,2026-08-31,9.31,11.1,24287251,1.0,uptrend,7/8
SH603231,sh603231,索宝蛋白,,农产品加工,2026-08-31,16.68,11.1,36662671,1.0,uptrend,7/8
SH688021,sh688021,奥福科技,,汽车零部件,2026-08-31,21.13,11.1,2857189667,1.0,uptrend,6/8
SH600257,sh600257,大湖股份,,渔业,2026-08-31,5.77,11.0,104487293,1.0,uptrend,6/8
SH601156,sh601156,东航物流,,物流,2026-08-31,19.04,11.0,183562721,1.0,uptrend,7/8
SH603402,sh603402,陕西旅游,,旅游及景区,2026-08-31,73.33,11.0,140798195,1.0,uptrend,7/7
SH600232,sh600232,金鹰股份,,专用设备,2026-08-31,6.62,10.9,33907787,1.0,uptrend,6/8
SH600476,sh600476,*ST湘邮,,IT服务Ⅱ,2026-08-31,9.96,10.9,14079522,1.0,uptrend,5/8
SH600768,sh600768,富邦新材,,工业金属,2026-08-31,15.52,10.9,70945801,1.0,uptrend,5/8
SH603602,sh603602,纵横通信,,广告营销,2026-08-31,11.9,10.9,47998502,1.0,uptrend,5/8
SH605122,sh605122,四方新材,,水泥,2026-08-31,11.87,10.9,29339770,1.0,uptrend,5/8
SH600883,sh600883,博闻科技,,种植业,2026-08-31,8.09,10.8,45018911,1.0,uptrend,7/8
SH605151,sh605151,西上海,,汽车零部件,2026-08-31,19.22,10.8,25501726,1.0,uptrend,6/8
SH688030,sh688030,山石网科,,软件开发,2026-08-31,17.38,10.8,6774302834,1.0,uptrend,6/8
SH600097,sh600097,开创国际,,渔业,2026-08-31,9.23,10.7,34343800,1.0,uptrend,7/8
SH601665,sh601665,齐鲁银行,,银行Ⅱ,2026-08-31,7.03,10.7,297448697,1.0,uptrend,8/8
SH603351,sh603351,威尔药业,,化学制药,2026-08-31,26.26,10.7,44193899,1.0,uptrend,5/8
SH688687,sh688687,凯因科技,,生物制品,2026-08-31,17.95,10.6,7629796295,1.0,uptrend,6/8
SH605138,sh605138,盛泰集团,,服装家纺,2026-08-31,6.31,10.5,25469127,1.0,uptrend,7/8
SH688078,sh688078,龙软科技,,软件开发,2026-08-31,24.87,10.5,2054675994,1.0,uptrend,7/8
SH600671,sh600671,天目药业,,中药Ⅱ,2026-08-31,22.86,10.4,86031322,1.0,uptrend,6/8
SH688162,sh688162,巨一科技,,专用设备,2026-08-31,24.5,10.4,3257798927,1.0,uptrend,6/8
SH688663,sh688663,新风光,,电网设备,2026-08-31,55.2,10.4,24016988035,1.0,uptrend,5/8
SH688212,sh688212,澳华内镜,,医疗器械,2026-08-31,29.88,10.3,11410153363,1.0,uptrend,5/8
SH688288,sh688288,鸿泉技术,,计算机设备,2026-08-31,19.22,10.3,2520394010,1.0,uptrend,5/8
SH601002,sh601002,晋亿实业,,通用设备,2026-08-31,5.61,10.2,87649567,1.0,uptrend,7/8
SH603801,sh603801,志邦家居,,家居用品,2026-08-31,6.58,10.2,141222230,1.0,uptrend,6/8
SH688051,sh688051,佳华科技,,IT服务Ⅱ,2026-08-31,25.29,10.2,3112163089,1.0,uptrend,5/8
SH600615,sh600615,鑫源智造,,工业金属,2026-08-31,9.91,10.1,20542761,1.0,uptrend,6/8
SH600801,sh600801,华新建材,,水泥,2026-08-31,23.35,10.1,272536619,1.0,uptrend,7/8
SH601872,sh601872,招商轮船,,航运港口,2026-08-31,18.75,10.1,1992826685,1.0,uptrend,6/8
SH603879,sh603879,永悦科技,,塑料,2026-08-31,5.43,10.1,52402235,1.0,uptrend,7/8
SH600712,sh600712,南宁百货,,一般零售,2026-08-31,5.52,10.0,113343288,1.0,uptrend,5/8
SH603041,sh603041,美思德,,化学制品,2026-08-31,11.53,10.0,22996089,1.0,uptrend,6/8
SH600444,sh600444,国机通用,,专用设备,2026-08-31,14.7,9.9,46040249,1.0,uptrend,6/8
SH688658,sh688658,悦康药业,,化学制药,2026-08-31,13.4,9.9,28306109522,1.0,uptrend,5/8
SH600980,sh600980,北矿科技,,专用设备,2026-08-31,19.92,9.8,60669656,1.0,uptrend,5/8
SH603829,sh603829,洛凯股份,,电网设备,2026-08-31,16.01,9.8,51524444,1.0,uptrend,6/8
SH605299,sh605299,舒华体育,,文娱用品,2026-08-31,13.0,9.8,125341997,1.0,uptrend,5/8
SH600493,sh600493,凤竹纺织,,纺织制造,2026-08-31,6.36,9.7,32867950,1.0,uptrend,6/8
SH601952,sh601952,苏垦农发,,种植业,2026-08-31,9.2,9.7,231167631,1.0,uptrend,8/8
SH603168,sh603168,莎普爱思,,化学制药,2026-08-31,5.88,9.7,42542442,1.0,uptrend,7/8
SH603331,sh603331,百达精工,,通用设备,2026-08-31,12.98,9.7,64311370,1.0,uptrend,6/8
SH603810,sh603810,丰山集团,,农化制品,2026-08-31,12.55,9.7,21647736,1.0,uptrend,7/8
SH603909,sh603909,建发合诚,,工程咨询服务Ⅱ,2026-08-31,9.86,9.7,18791830,1.0,uptrend,6/8
SH600348,sh600348,华阳股份,,煤炭开采,2026-08-31,9.39,9.6,284380139,1.0,uptrend,8/8
SH688022,sh688022,ST瀚川,,专用设备,2026-08-31,8.89,9.6,1708047267,1.0,uptrend,7/8
SH600706,sh600706,曲江文旅,,旅游及景区,2026-08-31,8.38,9.5,47037048,1.0,uptrend,7/8
SH605066,sh605066,天正电气,,电网设备,2026-08-31,7.27,9.5,80986888,1.0,uptrend,5/8
SH603015,sh603015,弘讯科技,,自动化设备,2026-08-31,11.27,9.4,59504435,1.0,uptrend,5/8
SH603017,sh603017,中衡设计,,工程咨询服务Ⅱ,2026-08-31,10.14,9.4,50411703,1.0,uptrend,6/8
SH603755,sh603755,日辰股份,,调味发酵品Ⅱ,2026-08-31,24.51,9.4,20571010,1.0,uptrend,6/8
SH603055,sh603055,台华新材,,纺织制造,2026-08-31,9.47,9.2,91591315,1.0,uptrend,7/8
SH603080,sh603080,新疆火炬,,燃气Ⅱ,2026-08-31,20.33,9.2,32833296,1.0,uptrend,7/8
SH603908,sh603908,牧高笛,,服装家纺,2026-08-31,19.85,9.2,19163403,1.0,uptrend,7/8
SH605188,sh605188,国光连锁,,一般零售,2026-08-31,13.62,9.2,99986118,1.0,uptrend,6/8
SH600202,sh600202,哈空调,,通用设备,2026-08-31,5.22,9.0,28310171,1.0,uptrend,6/8
SH600692,sh600692,亚通股份,,房地产开发,2026-08-31,6.55,9.0,47870315,1.0,uptrend,7/8
SH600938,sh600938,中国海油,,油气开采Ⅱ,2026-08-31,34.71,9.0,1501217443,1.0,uptrend,7/8
SH603511,sh603511,爱慕股份,,服装家纺,2026-08-31,13.13,9.0,19007875,1.0,uptrend,7/8
SH603073,sh603073,彩蝶实业,,化学纤维,2026-08-31,17.16,8.9,26011514,1.0,uptrend,6/8
SH603028,sh603028,赛福天,,通用设备,2026-08-31,7.18,8.8,23260204,1.0,uptrend,5/8
SH603321,sh603321,梅轮电梯,,专用设备,2026-08-31,6.65,8.8,21526066,1.0,uptrend,6/8
SH603327,sh603327,福蓉科技,,消费电子,2026-08-31,9.74,8.8,295819976,1.0,uptrend,5/8
SH605117,sh605117,德业股份,,光伏设备,2026-08-31,88.04,8.8,1431342143,1.0,uptrend,5/8
SH688648,sh688648,中邮科技,,专用设备,2026-08-31,33.19,8.8,8534363450,1.0,uptrend,5/8
SH600746,sh600746,江苏索普,,化学原料,2026-08-31,7.24,8.7,107601011,1.0,uptrend,8/8
SH601958,sh601958,金钼股份,,小金属,2026-08-31,22.62,8.7,1314774894,1.0,uptrend,5/8
SH605196,sh605196,华通线缆,,电网设备,2026-08-31,35.08,8.7,513220864,1.0,uptrend,5/8
SH600287,sh600287,苏豪时尚,,贸易Ⅱ,2026-08-31,5.04,8.6,16846606,1.0,uptrend,7/8
SH600409,sh600409,三友化工,,化学原料,2026-08-31,7.43,8.6,235034351,1.0,uptrend,8/8
SH600909,sh600909,华安证券,,证券Ⅱ,2026-08-31,8.32,8.6,957794271,1.0,uptrend,5/8
SH688132,sh688132,邦彦技术,,军工电子Ⅱ,2026-08-31,14.33,8.6,1605226189,1.0,uptrend,6/8
SH600215,sh600215,派斯林,,自动化设备,2026-08-31,6.73,8.5,51321664,1.0,uptrend,7/8
SH600510,sh600510,黑牡丹,,房地产开发,2026-08-31,7.05,8.5,63388553,1.0,uptrend,6/8
SH600326,sh600326,西藏天路,,水泥,2026-08-31,7.59,8.4,433700248,1.0,uptrend,5/8
SH601058,sh601058,赛轮轮胎,,汽车零部件,2026-08-31,15.2,8.4,427948038,1.0,uptrend,8/8
SH603289,sh603289,泰瑞机器,,专用设备,2026-08-31,8.92,8.4,47353447,1.0,uptrend,5/8
SH603320,sh603320,迪贝电气,,电机Ⅱ,2026-08-31,17.54,8.4,49952925,1.0,uptrend,6/8
SH603980,sh603980,吉华集团,,化学制品,2026-08-31,7.2,8.4,217866506,1.0,uptrend,8/8
SH603982,sh603982,泉峰汽车,,汽车零部件,2026-08-31,6.33,8.4,25197374,1.0,uptrend,6/8
SH688139,sh688139,海尔生物,,医疗器械,2026-08-31,31.19,8.4,11447576719,1.0,uptrend,8/8
SH603237,sh603237,五芳斋,,食品加工,2026-08-31,15.65,8.3,33030172,1.0,uptrend,7/8
SH603968,sh603968,醋化股份,,化学制品,2026-08-31,10.9,8.3,22583920,1.0,uptrend,7/8
SH688060,sh688060,云涌科技,,计算机设备,2026-08-31,36.0,8.3,1329727013,1.0,uptrend,6/8
SH600760,sh600760,中航沈飞,,航空装备Ⅱ,2026-08-31,46.92,8.2,739466167,1.0,uptrend,7/8
SH600073,sh600073,光明肉业,,食品加工,2026-08-31,5.71,8.1,76638196,1.0,uptrend,7/8
SH600235,sh600235,民丰特纸,,造纸,2026-08-31,5.98,8.1,26174584,1.0,uptrend,7/8
SH601919,sh601919,中远海控,,航运港口,2026-08-31,17.0,8.1,1521623800,1.0,uptrend,8/8
SH688276,sh688276,百克生物,,生物制品,2026-08-31,16.29,8.1,8700824288,1.0,uptrend,6/8
SH600230,sh600230,沧州大化,,化学制品,2026-08-31,15.06,8.0,244314445,1.0,uptrend,5/8
SH601988,sh601988,中国银行,,银行Ⅱ,2026-08-31,6.51,8.0,1652105688,1.0,uptrend,8/8
SH605577,sh605577,龙版传媒,,出版,2026-08-31,10.62,8.0,65199149,1.0,uptrend,7/8
SH600525,sh600525,长园集团,,电网设备,2026-08-31,5.31,7.9,109419861,1.0,uptrend,7/8
SH600583,sh600583,海油工程,,油服工程,2026-08-31,6.16,7.9,255520821,1.0,uptrend,7/8
SH600989,sh600989,宝丰能源,,化学原料,2026-08-31,24.72,7.9,1627679654,1.0,uptrend,7/8
SH600455,sh600455,博通股份,,软件开发,2026-08-31,24.98,7.8,33665715,1.0,uptrend,6/8
SH603277,sh603277,银都股份,,通用设备,2026-08-31,11.79,7.8,81793575,1.0,uptrend,5/8
SH603536,sh603536,惠发食品,,食品加工,2026-08-31,9.64,7.8,53724115,1.0,uptrend,6/8
SH605155,sh605155,西大门,,家居用品,2026-08-31,14.56,7.7,46648546,1.0,uptrend,5/8
SH603517,sh603517,ST绝味,,休闲食品,2026-08-31,11.62,7.6,40388967,1.0,uptrend,5/8
SH603836,sh603836,海程邦达,,物流,2026-08-31,9.4,7.6,27406959,1.0,uptrend,7/8
SH600262,sh600262,北方股份,,专用设备,2026-08-31,15.24,7.5,142914848,1.0,uptrend,7/8
SH603382,sh603382,海阳科技,,化学纤维,2026-08-31,19.83,7.5,121007548,1.0,uptrend,5/8
SH600338,sh600338,西藏珠峰,,工业金属,2026-08-31,14.11,7.4,596702933,1.0,uptrend,6/8
SH600893,sh600893,航发动力,,航空装备Ⅱ,2026-08-31,38.66,7.4,1060375271,1.0,uptrend,5/8
SH603587,sh603587,地素时尚,,服装家纺,2026-08-31,12.69,7.4,27728835,1.0,uptrend,8/8
SH601199,sh601199,江南水务,,环境治理,2026-08-31,6.04,7.3,117474123,1.0,uptrend,5/8
SH605500,sh605500,森林包装,,造纸,2026-08-31,7.23,7.3,27990037,1.0,uptrend,7/8
SH688029,sh688029,南微医学,,医疗器械,2026-08-31,78.06,7.3,19101825118,1.0,uptrend,6/8
SH603198,sh603198,迎驾贡酒,,白酒Ⅱ,2026-08-31,40.27,7.2,296683534,1.0,uptrend,7/8
SH601121,sh601121,宝地矿业,,冶钢原料,2026-08-31,7.41,7.1,110349422,1.0,uptrend,8/8
SH603700,sh603700,宁水集团,,通用设备,2026-08-31,11.9,7.0,77806875,1.0,uptrend,7/8
SH600241,sh600241,时代万恒,,电池,2026-08-31,7.58,6.9,30263739,1.0,uptrend,6/8
SH600593,sh600593,大连圣亚,,旅游及景区,2026-08-31,42.0,6.9,183864325,1.0,uptrend,8/8
SH605005,sh605005,合兴股份,,汽车零部件,2026-08-31,16.05,6.9,20382422,1.0,uptrend,6/8
SH600051,sh600051,宁波联合,,综合Ⅱ,2026-08-31,6.47,6.8,30914586,1.0,uptrend,7/8
SH600697,sh600697,欧亚集团,,一般零售,2026-08-31,11.16,6.8,32320130,1.0,uptrend,7/8
SH601519,sh601519,大智慧,,软件开发,2026-08-31,8.86,6.7,314165188,1.0,uptrend,5/8
SH600137,sh600137,浪莎股份,,服装家纺,2026-08-31,18.68,6.6,21743490,1.0,uptrend,6/8
SH603225,sh603225,新凤鸣,,化学纤维,2026-08-31,21.03,6.6,307808604,1.0,uptrend,8/8
SH603409,sh603409,汇通控股,,汽车零部件,2026-08-31,18.46,6.6,44996508,1.0,uptrend,5/8
SH603843,sh603843,*ST正平,,基础建设,2026-08-31,7.47,6.6,95589079,1.0,uptrend,7/8
SH605001,sh605001,威奥股份,,轨交设备Ⅱ,2026-08-31,5.8,6.6,40399750,1.0,uptrend,6/8
SH688113,sh688113,联测科技,,专用设备,2026-08-31,36.38,6.6,2361018154,1.0,uptrend,6/8
SH600265,sh600265,*ST景谷,,林业Ⅱ,2026-08-31,23.1,6.5,24596956,1.0,uptrend,5/8
SH603111,sh603111,康尼机电,,轨交设备Ⅱ,2026-08-31,6.25,6.5,36976917,1.0,uptrend,7/8
SH600096,sh600096,云天化,,农化制品,2026-08-31,31.44,6.4,1046406241,1.0,uptrend,6/8
SH600189,sh600189,泉阳泉,,饮料乳品,2026-08-31,7.85,6.4,73854273,1.0,uptrend,8/8
SH600128,sh600128,苏豪弘业,,贸易Ⅱ,2026-08-31,8.63,6.2,30287000,1.0,uptrend,7/8
SH600149,sh600149,廊坊发展,,电力,2026-08-31,5.11,6.2,42978794,1.0,uptrend,6/8
SH603208,sh603208,江山欧派,,家居用品,2026-08-31,11.57,6.2,21968460,1.0,uptrend,5/8
SH603212,sh603212,赛伍技术,,光伏设备,2026-08-31,11.62,6.2,105452473,1.0,uptrend,5/8
SH603682,sh603682,锦和商管,,一般零售,2026-08-31,11.21,6.2,300645891,1.0,uptrend,5/8
SH688681,sh688681,科汇股份,,电网设备,2026-08-31,16.82,6.1,2585690877,1.0,uptrend,6/8
SH603577,sh603577,汇金通,,电网设备,2026-08-31,10.46,6.0,61979011,1.0,uptrend,7/8
SH600123,sh600123,兰花科创,,煤炭开采,2026-08-31,7.39,5.9,186274388,1.0,uptrend,7/8
SH600623,sh600623,华谊集团,,化学原料,2026-08-31,8.76,5.9,133312385,1.0,uptrend,7/8
SH600999,sh600999,招商证券,,证券Ⅱ,2026-08-31,18.71,5.9,1047357789,1.0,uptrend,5/8
SH601555,sh601555,东吴证券,,证券Ⅱ,2026-08-31,8.5,5.9,294044079,1.0,uptrend,8/8
SH603273,sh603273,天元智能,,工程机械,2026-08-31,15.06,5.9,32111247,1.0,uptrend,7/8
SH603648,sh603648,畅联股份,,物流,2026-08-31,9.35,5.9,21849716,1.0,uptrend,6/8
SH605555,sh605555,德昌股份,,小家电,2026-08-31,12.52,5.9,55900338,1.0,uptrend,5/8
SH600071,sh600071,凤凰光学,,光学光电子,2026-08-31,16.23,5.8,33972761,1.0,uptrend,5/8
SH600463,sh600463,空港股份,,房地产开发,2026-08-31,8.34,5.8,27096976,1.0,uptrend,6/8
SH603191,sh603191,望变电气,,电网设备,2026-08-31,14.88,5.8,200187944,1.0,uptrend,5/8
SH603955,sh603955,大千生态,,基础建设,2026-08-31,20.5,5.8,53385341,1.0,uptrend,5/8
SH600523,sh600523,贵航股份,,汽车零部件,2026-08-31,12.14,5.7,55264079,1.0,uptrend,6/8
SH601330,sh601330,绿色动力,,环境治理,2026-08-31,7.81,5.7,61490666,1.0,uptrend,5/8
SH603059,sh603059,倍加洁,,个护用品,2026-08-31,25.2,5.6,34230436,1.0,uptrend,6/8
SH603205,sh603205,健尔康,,医疗器械,2026-08-31,22.27,5.6,23694544,1.0,uptrend,7/8
SH688281,sh688281,华秦科技,,航空装备Ⅱ,2026-08-31,50.89,5.6,15153386910,1.0,uptrend,6/8
SH600663,sh600663,陆家嘴,,房地产开发,2026-08-31,9.15,5.5,210430645,1.0,uptrend,5/8
SH601999,sh601999,出版传媒,,出版,2026-08-31,6.32,5.5,57856233,1.0,uptrend,5/8
SH603329,sh603329,上海雅仕,,物流,2026-08-31,10.56,5.5,38321963,1.0,uptrend,7/8
SH688201,sh688201,ST信安,,软件开发,2026-08-31,7.53,5.5,1460867221,1.0,uptrend,7/8
SH600749,sh600749,西藏旅游,,旅游及景区,2026-08-31,14.74,5.4,130819419,1.0,uptrend,5/8
SH603970,sh603970,中农立华,,农化制品,2026-08-31,11.02,5.4,42025994,1.0,uptrend,7/8
SH600560,sh600560,金自天正,,专用设备,2026-08-31,11.66,5.3,24025600,1.0,uptrend,6/8
SH603533,sh603533,掌阅科技,,数字媒体,2026-08-31,22.59,5.3,463647438,1.0,uptrend,5/8
SH603737,sh603737,三棵树,,装修建材,2026-08-31,25.05,5.3,273159380,1.0,uptrend,5/8
SH603860,sh603860,中公高科,,工程咨询服务Ⅱ,2026-08-31,27.1,5.3,24004900,1.0,uptrend,7/8
SH600079,sh600079,ST人福,,化学制药,2026-08-31,18.61,5.2,171366811,1.0,uptrend,8/8
SH603096,sh603096,新经典,,出版,2026-08-31,15.46,5.2,25454640,1.0,uptrend,6/8
SH603180,sh603180,金牌家居,,家居用品,2026-08-31,15.71,5.2,22945199,1.0,uptrend,5/8
SH600060,sh600060,海信视像,,黑色家电,2026-08-31,28.0,5.1,260010642,1.0,uptrend,8/8
SH600148,sh600148,长春一东,,汽车零部件,2026-08-31,15.96,5.1,22327142,1.0,uptrend,6/8
SH600819,sh600819,耀皮玻璃,,玻璃玻纤,2026-08-31,5.75,5.1,39545381,1.0,uptrend,6/8
SH600864,sh600864,哈投股份,,证券Ⅱ,2026-08-31,5.81,5.1,227252871,1.0,uptrend,7/8
SH601168,sh601168,西部矿业,,工业金属,2026-08-31,39.4,5.1,2874650064,1.0,uptrend,5/8
SH601939,sh601939,建设银行,,银行Ⅱ,2026-08-31,10.98,5.1,1411611781,1.0,uptrend,7/8
SH603585,sh603585,苏利股份,,农化制品,2026-08-31,10.68,5.1,37678861,1.0,uptrend,7/8
SH603969,sh603969,银龙股份,,通用设备,2026-08-31,7.76,5.1,125525557,1.0,uptrend,5/8
SH600249,sh600249,两面针,,个护用品,2026-08-31,5.3,5.0,38471045,1.0,uptrend,6/8
SH600778,sh600778,友好集团,,一般零售,2026-08-31,5.64,5.0,35302528,1.0,uptrend,7/8
SH605268,sh605268,王力安防,,家居用品,2026-08-31,9.74,5.0,40143287,1.0,uptrend,7/8
SH600191,sh600191,华资实业,,农产品加工,2026-08-31,10.8,4.9,153384620,1.0,uptrend,6/8
SH600865,sh600865,百大集团,,一般零售,2026-08-31,9.12,4.9,57695431,1.0,uptrend,6/8
SH600382,sh600382,广东明珠,,冶钢原料,2026-08-31,6.51,4.8,85475718,1.0,uptrend,6/8
SH600975,sh600975,新五丰,,养殖业,2026-08-31,5.21,4.8,69082725,1.0,uptrend,7/8
