ticker,prefixed,name,sector,industry,date,close,chg20,m,chg1,uptrend,market_cap
ANDG,usANDG.N,Andersen Group Inc. Class A Common Stock,非必需消费,计算机软件,2026-09-04,56.26,13.2,-0.77,-2.07,6/8,6003076508.0
APH,usAPH.N,Amphenol Corporation Common Stock,科技,电子元件,2026-09-04,82.78,-2.1,1.75,0.87,8/8,198929550952.0
ARW,usARW.N,Arrow Electronics Inc. Common Stock,科技,电子器件,2026-09-04,215.97,6.1,3.31,2.42,5/8,10542513103.0
APTV,usAPTV.N,Aptiv PLC Ordinary Shares,非必需消费,汽车,2026-09-04,47.95,-3.2,4.85,3.05,5/8,9607194225.0
ARX,usARX.N,Accelerant Holdings Class A Common Shares,金融,非银行金融,2026-09-04,19.88,59.6,0.83,0.91,5/8,4272098818.0
AUB,usAUB.N,Atlantic Union Bankshares Corporation Common Stock,金融,银行,2026-09-04,40.91,-2.1,1.11,0.34,7/8,5812566267.0
ATKR,usATKR.N,Atkore Inc. Common Stock,其他,其他建材,2026-09-04,93.76,0.4,0.15,0.12,6/8,3162123857.0
AROC,usAROC.N,Archrock Inc. Common Stock,公用事业,石油天然气,2026-09-04,32.69,-1.2,1.19,0.4,5/8,5552960319.0
AR,usAR.N,Antero Resources Corporation Common Stock,能源,石油天然气,2026-09-04,39.41,13.5,-0.69,-0.71,5/8,11845624670.0
AWK,usAWK.N,American Water Works Company Inc. Common Stock,公用事业,水务,2026-09-04,140.7,4.7,0.67,-0.13,6/8,27323248698.0
AXS,usAXS.N,Axis Capital Holdings Limited Common Stock,金融,非银行金融,2026-09-04,101.14,-2.3,0.58,-0.26,6/8,7297361363.0
AVTR,usAVTR.N,Avantor Inc. Common Stock,工业,医疗器械,2026-09-04,14.97,10.2,1.02,-1.45,8/8,9807203180.0
BAP,usBAP.N,Credicorp Ltd. Common Stock,金融,银行,2026-09-04,382.53,-1.1,0.56,-0.43,6/8,36105955368.0
BANC,usBANC.N,Banc of California Inc. Common Stock,金融,非银行金融,2026-09-04,18.92,1.0,1.35,0.8,7/8,2972628956.0
ASC,usASC.N,Ardmore Shipping Corporation Common Stock,非必需消费,石油天然气,2026-09-04,18.17,13.8,1.14,0.83,6/8,692828386.0
AZO,usAZO.N,AutoZone Inc. Common Stock,非必需消费,汽车,2026-09-04,2983.29,-4.6,0.87,0.51,5/8,48959739645.0
BBD,usBBD.N,Banco Bradesco Sa American Depositary Shares,金融,银行,2026-09-04,3.47,3.0,1.22,0.29,8/8,36463733190.0
BCH,usBCH.N,Banco De Chile ADS,金融,银行,2026-09-04,42.35,2.2,-0.25,-1.33,6/8,21026705452.0
BA,usBA.N,Boeing Company (The) Common Stock,工业,航空航天装备,2026-09-04,212.25,-9.5,1.54,0.83,5/8,167629577542.0
BAC,usBAC.N,Bank of America Corporation Common Stock,金融,银行,2026-09-04,62.68,-0.3,0.49,-0.06,6/8,435158730754.0
BBY,usBBY.N,Best Buy Co. Inc. Common Stock,非必需消费,零售,2026-09-04,90.27,10.1,4.57,3.18,6/8,18429477497.0
BCE,usBCE.N,BCE Inc. Common Stock,Telecommunications,通信运营,2026-09-04,23.67,4.0,0.27,-0.59,5/8,21905031441.0
BBVA,usBBVA.N,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,金融,银行,2026-09-04,29.51,4.1,0.75,-0.44,5/8,165731361361.0
BBAR,usBBAR.N,Banco BBVA Argentina S.A. ADS,金融,银行,2026-09-04,14.82,-13.4,-2.14,-1.79,5/8,3047211460.0
BHC,usBHC.N,Bausch Health Companies Inc. Common Stock,医疗保健,化学制药,2026-09-04,6.56,5.0,-2.39,-2.96,6/8,2434678552.0
BCS,usBCS.N,Barclays PLC Common Stock,金融,银行,2026-09-04,27.0,-3.3,1.75,0.37,6/8,94318069967.0
BG,usBG.N,Bunge Limited Common Shares,必需消费,农业,2026-09-04,118.71,10.2,-1.99,-1.17,6/8,21757490680.0
BETA,usBETA.N,Beta Technologies Inc. Class A Common Stock,工业,航空航天装备,2026-09-04,22.2,-5.6,8.56,6.68,5/8,5085878644.0
BDC,usBDC.N,Belden Inc Common Stock,工业,电子元件,2026-09-04,122.28,-7.9,4.93,2.83,7/8,4614743575.0
BE,usBE.N,Bloom Energy Corporation Class A Common Stock,能源,其他电气设备,2026-09-04,252.87,15.3,12.26,7.35,7/8,64268812171.0
BLSH,usBLSH.N,Bullish Ordinary Shares,金融,非银行金融,2026-09-04,36.0,52.4,4.56,-0.61,6/8,5285720860.0
BH,usBH.N,Biglari Holdings Inc. Class B Common Stock,非必需消费,休闲服务,2026-09-04,383.75,-0.7,-1.33,-0.46,5/8,891231509.0
BKV,usBKV.N,BKV Corporation Common Stock,能源,石油天然气,2026-09-04,26.06,6.5,1.43,-0.87,6/8,2652772999.0
BKH,usBKH.N,Black Hills Corporation Common Stock,公用事业,电力,2026-09-04,73.21,-1.0,0.42,-0.12,6/8,5625956743.0
BBT,usBBT.N,Beacon Financial Corporation Common stock,金融,非银行金融,2026-09-04,31.89,2.2,2.23,1.3,5/8,2657808087.0
BFH,usBFH.N,Bread Financial Holdings Inc. Common Stock,非必需消费,计算机软件,2026-09-04,110.87,2.6,3.92,1.91,7/8,4132376466.0
BP,usBP.N,BP p.l.c. Common Stock,能源,石油天然气,2026-09-04,43.81,6.6,-0.11,0.53,5/8,111262042043.0
BRX,usBRX.N,Brixmor Property Group Inc. Common Stock,房地产,房地产开发,2026-09-04,29.15,-4.0,-0.54,-0.41,5/8,9015908644.0
BNY,usBNY.N,The Bank of New York Mellon Corporation Common Stock,金融,非银行金融,2026-09-04,164.84,4.6,1.21,0.31,6/8,110650455477.0
BSX,usBSX.N,Boston Scientific Corporation Common Stock,医疗保健,医疗器械,2026-09-04,47.8,-3.1,0.44,1.81,5/8,69809386267.0
BMA,usBMA.N,Banco Macro S.A.  ADR (representing Ten Class B Common Shares),金融,银行,2026-09-04,78.57,-6.1,-0.53,-0.77,6/8,4990441292.0
BUD,usBUD.N,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),必需消费,饮料,2026-09-04,80.35,-4.1,0.89,0.16,5/8,154674395425.0
BSAC,usBSAC.N,Banco Santander - Chile ADS,金融,银行,2026-09-04,35.67,1.5,0.14,-0.53,6/8,16635081843.0
BWA,usBWA.N,BorgWarner Inc. Common Stock,非必需消费,汽车,2026-09-04,67.54,-1.0,3.72,2.75,5/8,13175176440.0
BORR,usBORR.N,Borr Drilling Limited Common Shares,能源,石油天然气,2026-09-04,4.54,17.6,-2.7,-1.52,6/8,1353884730.0
BOW,usBOW.N,Bowhead Specialty Holdings Inc. Common Stock,金融,非银行金融,2026-09-04,33.65,0.6,0.04,0.03,5/8,1107214398.0
BMO,usBMO.N,Bank Of Montreal Common Stock,金融,银行,2026-09-04,175.4,-3.4,0.88,-0.83,5/8,121880652958.0
BY,usBY.N,Byline Bancorp Inc. Common Stock,金融,银行,2026-09-04,38.85,0.1,1.23,0.34,7/8,1728832429.0
CALY,usCALY.N,Callaway Golf Company Common Stock,非必需消费,文娱用品,2026-09-04,15.9,-9.6,1.39,1.15,5/8,2809755601.0
C,usC.N,Citigroup Inc. Common Stock,金融,银行,2026-09-04,137.72,2.0,1.38,-0.3,6/8,224038456737.0
BTE,usBTE.N,Baytex Energy Corp Common Shares,能源,石油天然气,2026-09-04,4.86,16.3,-2.71,-1.82,6/8,3317595840.0
CBZ,usCBZ.N,CBIZ Inc. Common Stock,非必需消费,专业服务,2026-09-04,54.85,0.6,0.32,-0.11,7/8,2970404736.0
CB,usCB.N,Chubb Limited  Common Stock,金融,非银行金融,2026-09-04,341.59,-2.5,-0.6,-1.91,5/8,132626417528.0
BTGO,usBTGO.N,BitGo Holdings Inc. Class A Common Stock,金融,非银行金融,2026-09-04,7.3,44.3,0.58,-2.93,6/8,825170266.0
BXDC,usBXDC.N,Blackstone Digital Infrastructure Trust Inc. Common Stock,金融,房地产开发,2026-09-04,20.33,1.6,-0.36,-1.07,5/8,2116667502.0
CAH,usCAH.N,Cardinal Health Inc. Common Stock,医疗保健,医药商业,2026-09-04,247.18,4.6,0.57,-0.58,7/8,55446053555.0
CFG,usCFG.N,Citizens Financial Group Inc. Common Stock,金融,银行,2026-09-04,70.78,-2.6,1.16,-0.07,7/8,29688751786.0
BXMT,usBXMT.N,Blackstone Mortgage Trust Inc. Common Stock,房地产,房地产开发,2026-09-04,14.2,0.4,1.09,0.28,6/8,2346126787.0
CFR,usCFR.N,Cullen/Frost Bankers Inc. Common Stock,金融,银行,2026-09-04,162.62,-0.5,0.69,-0.07,5/8,10147032127.0
BXC,usBXC.N,Bluelinx Holdings Inc. Common Stock,非必需消费,贸易,2026-09-04,81.81,-9.0,7.19,5.86,5/8,650590161.0
BOH,usBOH.N,Bank of Hawaii Corporation Common Stock,金融,银行,2026-09-04,77.19,-1.7,1.15,0.7,6/8,3047543091.0
CE,usCE.N,Celanese Corporation Common Stock,工业,化学制品,2026-09-04,44.67,1.8,-1.62,-1.17,5/8,4905776992.0
CLH,usCLH.N,Clean Harbors Inc. Common Stock,工业,环保,2026-09-04,317.1,2.9,0.05,-0.49,5/8,16557776080.0
BZH,usBZH.N,Beazer Homes USA Inc. Common Stock,非必需消费,房地产开发,2026-09-04,33.26,0.2,0.18,0.18,5/8,884162706.0
CF,usCF.N,CF Industries Holdings Inc. Common Stock,工业,化肥农药,2026-09-04,133.35,17.2,-3.23,-3.24,7/8,19023202941.0
CCI,usCCI.N,Crown Castle Inc. Common Stock,房地产,房地产开发,2026-09-04,75.83,0.3,-0.75,-1.85,6/8,32138903862.0
CNM,usCNM.N,Core & Main Inc. Class A Common Stock,非必需消费,贸易,2026-09-04,44.32,-4.8,1.83,0.77,7/8,8392963918.0
CI,usCI.N,The Cigna Group Common Stock,医疗保健,非银行金融,2026-09-04,280.97,0.0,-0.72,-1.31,6/8,74217225303.0
CNC,usCNC.N,Centene Corporation Common Stock,医疗保健,医疗服务,2026-09-04,67.04,1.9,-0.3,-1.44,6/8,32341852650.0
CLF,usCLF.N,Cleveland-Cliffs Inc. Common Stock,基础材料,钢铁,2026-09-04,12.5,2.0,2.75,1.79,7/8,6584032142.0
CMC,usCMC.N,Commercial Metals Company Common Stock,工业,钢铁,2026-09-04,70.28,-6.5,2.54,2.23,7/8,7567810757.0
CMBT,usCMBT.N,CMB.TECH NV Ordinary Shares,非必需消费,港口航运,2026-09-04,19.49,19.6,4.63,4.22,8/8,5577005470.0
CNH,usCNH.N,CNH Industrial N.V. Common Shares,工业,专用设备,2026-09-04,14.4,32.0,6.71,4.05,7/8,14382375632.0
CMP,usCMP.N,Compass Minerals Intl Inc Common Stock,工业,基本金属,2026-09-04,25.32,-7.4,0.77,0.72,5/8,1034828544.0
CNP,usCNP.N,CenterPoint Energy Inc (Holding Co) Common Stock,公用事业,电力,2026-09-04,39.67,-1.9,-0.16,-0.78,6/8,26078736202.0
CMS,usCMS.N,CMS Energy Corporation Common Stock,公用事业,电力,2026-09-04,68.46,-3.6,0.23,-0.19,5/8,21708945125.0
COTY,usCOTY.N,Coty Inc. Class A Common Stock,非必需消费,其他轻工,2026-09-04,2.93,3.9,0.94,0.0,6/8,2413080911.0
CNX,usCNX.N,CNX Resources Corporation Common Stock,能源,石油天然气,2026-09-04,37.49,6.7,-0.48,-0.74,8/8,5334847550.0
CRK,usCRK.N,Comstock Resources Inc. Common Stock,能源,石油天然气,2026-09-04,15.26,13.8,-0.45,2.07,5/8,4257497946.0
CRGY,usCRGY.N,Crescent Energy Company Class A Common Stock,能源,石油天然气,2026-09-04,13.77,20.2,-2.16,-1.36,5/8,4417497416.0
COR,usCOR.N,Cencora Inc. Common Stock,医疗保健,医药商业,2026-09-04,330.95,3.5,-1.41,-1.86,8/8,62551236415.0
CPAY,usCPAY.N,Corpay Inc. Common Stock,非必需消费,计算机软件,2026-09-04,416.37,6.0,0.17,-0.79,6/8,26718860621.0
CNO,usCNO.N,CNO Financial Group Inc. Common Stock,金融,非银行金融,2026-09-04,56.75,2.9,1.61,0.05,7/8,5063694635.0
CPRI,usCPRI.N,Capri Holdings Limited Ordinary Shares,非必需消费,服装家纺,2026-09-04,13.56,-11.4,4.42,2.42,5/8,1545662005.0
COF,usCOF.N,Capital One Financial Corporation Common Stock,金融,非银行金融,2026-09-04,219.6,1.2,0.99,-0.41,6/8,133255041228.0
CRBG,usCRBG.N,Corebridge Financial Inc. Common Stock,金融,非银行金融,2026-09-04,34.47,2.3,1.86,-0.81,7/8,14500980141.0
CRCL,usCRCL.N,Circle Internet Group Inc. Class A Common Stock,金融,非银行金融,2026-09-04,102.05,53.1,6.78,-1.14,7/8,22825980461.0
CUBI,usCUBI.N,Customers Bancorp Inc Common Stock,金融,银行,2026-09-04,81.07,-1.2,3.03,1.8,7/8,2653379573.0
CTVA,usCTVA.N,Corteva Inc. Common Stock,必需消费,农业,2026-09-04,87.86,14.6,-1.1,-0.86,7/8,55297204480.0
CRI,usCRI.N,Carter's Inc. Common Stock,非必需消费,服装家纺,2026-09-04,33.55,-15.4,2.63,1.21,5/8,1258459422.0
COMP,usCOMP.N,Compass Inc. Class A Common Stock,金融,房地产开发,2026-09-04,11.12,-11.6,3.3,0.54,6/8,8620602602.0
CRC,usCRC.N,California Resources Corporation Common Stock,能源,石油天然气,2026-09-04,54.22,4.9,2.02,2.28,6/8,4666597178.0
CVI,usCVI.N,CVR Energy Inc. Common Stock,能源,石油天然气,2026-09-04,44.5,43.3,2.92,2.11,7/8,4024239878.0
CVS,usCVS.N,CVS Health Corporation Common Stock,必需消费,医药商业,2026-09-04,96.74,1.1,-0.56,-0.47,6/8,120632485204.0
CXT,usCXT.N,Crane NXT Co. Common Stock,工业,通用设备,2026-09-04,50.06,-5.8,0.43,0.14,5/8,2914904435.0
CX,usCX.N,Cemex S.A.B. de C.V. Sponsored ADR,工业,其他建材,2026-09-04,11.03,-2.6,3.12,1.47,5/8,16644758943.0
CVX,usCVX.N,Chevron Corporation Common Stock,能源,石油天然气,2026-09-04,208.6,12.8,-1.33,-1.29,7/8,395569166768.0
CWT,usCWT.N,California Water Service Group Common Stock,公用事业,水务,2026-09-04,50.03,-0.3,-0.44,-0.99,5/8,3108033216.0
CRM,usCRM.N,Salesforce Inc. Common Stock,科技,计算机软件,2026-09-04,259.23,34.5,-0.63,-1.97,7/8,168402780000.0
D,usD.N,Dominion Energy Inc. Common Stock,公用事业,电力,2026-09-04,65.84,-1.3,0.03,-0.42,6/8,58849081248.0
DB,usDB.N,Deutsche Bank AG Common Stock,金融,银行,2026-09-04,41.33,8.6,1.22,-0.55,6/8,75688722000.0
CVNA,usCVNA.N,Carvana Co. Class A Common Stock,非必需消费,汽车,2026-09-04,74.59,5.3,1.63,1.58,7/8,81379295792.0
DBD,usDBD.N,Diebold Nixdorf Incorporated Common stock,其他,计算机硬件,2026-09-04,68.67,-8.9,1.42,0.7,6/8,2300899735.0
DDS,usDDS.N,Dillard's Inc. Common Stock,非必需消费,零售,2026-09-04,656.69,7.3,2.27,0.71,7/8,9872286646.0
DAC,usDAC.N,Danaos Corporation Common Stock,非必需消费,港口航运,2026-09-04,155.26,10.3,1.29,0.72,6/8,2690109536.0
DINO,usDINO.N,HF Sinclair Corporation Common Stock,能源,石油天然气,2026-09-04,105.41,30.3,-0.26,-0.7,7/8,17159697105.0
DCH,usDCH.N,Dauch Corporation Common Stock,非必需消费,汽车,2026-09-04,6.99,10.1,7.36,4.8,6/8,1520669453.0
DE,usDE.N,Deere & Company Common Stock,工业,专用设备,2026-09-04,693.53,11.7,0.24,-0.13,7/8,171286093660.0
DAN,usDAN.N,Dana Incorporated Common Stock,非必需消费,汽车,2026-09-04,32.04,12.7,3.98,1.65,7/8,3235906504.0
DHT,usDHT.N,DHT Holdings Inc.,非必需消费,石油天然气,2026-09-04,20.87,18.6,4.08,3.37,6/8,2950282790.0
DCOM,usDCOM.N,Dime Commercial Bancshares Inc. Common Stock,金融,银行,2026-09-04,41.25,2.3,1.93,0.78,7/8,1783926438.0
DOLE,usDOLE.N,Dole plc Ordinary Shares,必需消费,农业,2026-09-04,14.01,1.3,0.52,0.79,6/8,1287473539.0
DG,usDG.N,Dollar General Corporation Common Stock,非必需消费,零售,2026-09-04,133.21,5.2,1.6,1.49,7/8,27083628519.0
DELL,usDELL.N,Dell Technologies Inc. Class C Common Stock,科技,计算机硬件,2026-09-04,524.14,15.5,7.36,1.5,8/8,300605448386.0
DMC,usDMC.N,Del Monte Corporation Ordinary Shares,必需消费,农业,2026-09-04,32.12,5.5,0.64,1.77,7/8,1486991716.0
DRI,usDRI.N,Darden Restaurants Inc. Common Stock,非必需消费,休闲服务,2026-09-04,216.88,1.5,-0.57,-0.53,5/8,24961400397.0
DLX,usDLX.N,Deluxe Corporation Common Stock,非必需消费,造纸印刷,2026-09-04,24.29,-1.7,1.7,-0.45,6/8,1083125570.0
DXC,usDXC.N,DXC Technology Company Common Stock,科技,计算机软件,2026-09-04,11.66,7.6,0.93,-0.09,7/8,1685665169.0
ECVT,usECVT.N,Ecovyst Inc. Common Stock,工业,化学制品,2026-09-04,10.21,-1.6,-0.25,0.0,5/8,1117672344.0
DVA,usDVA.N,DaVita Inc. Common Stock,医疗保健,医疗服务,2026-09-04,183.99,0.1,2.3,1.28,6/8,11487190000.0
EFOR,usEFOR.N,Everforth Inc. Common Stock,非必需消费,专业服务,2026-09-04,32.55,1.0,4.25,2.26,6/8,1289450000.0
ED,usED.N,Consolidated Edison Inc. Common Stock,公用事业,电力,2026-09-04,107.29,0.2,-0.85,-1.34,5/8,39959983796.0
EDU,usEDU.N,New Oriental Education & Technology Group Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands),房地产,教育,2026-09-04,59.51,5.5,1.44,2.22,7/8,9185892517.0
EFXT,usEFXT.N,Enerflex Ltd Common Shares,工业,通用设备,2026-09-04,22.26,11.7,3.55,0.72,5/8,2426184285.0
EC,usEC.N,Ecopetrol S.A. American Depositary Shares,能源,石油天然气,2026-09-04,17.25,2.8,-0.53,0.29,6/8,33962389822.0
ENB,usENB.N,Enbridge Inc Common Stock,能源,石油天然气,2026-09-04,50.09,-1.0,-0.81,-0.85,5/8,109987826173.0
EE,usEE.N,Excelerate Energy Inc. Class A Common Stock,公用事业,石油天然气,2026-09-04,40.03,15.1,0.8,0.83,6/8,4445362516.0
ELF,usELF.N,e.l.f. Beauty Inc. Common Stock,非必需消费,其他轻工,2026-09-04,109.67,11.4,2.48,2.1,7/8,6312085332.0
ECO,usECO.N,Okeanis Eco Tankers Corp. Common Stock,非必需消费,港口航运,2026-09-04,71.43,25.8,3.41,2.69,6/8,2431701113.0
ELAN,usELAN.N,Elanco Animal Health Incorporated Common Stock,医疗保健,化学制药,2026-09-04,24.5,10.8,0.44,0.33,6/8,12530515496.0
ELV,usELV.N,Elevance Health Inc. Common Stock,医疗保健,医疗服务,2026-09-04,407.5,3.4,-0.53,-1.76,7/8,87298563997.0
EHC,usEHC.N,Encompass Health Corporation Common Stock,医疗保健,医药商业,2026-09-04,121.79,-2.7,-0.22,-0.65,5/8,11915355720.0
EG,usEG.N,Everest Group Ltd. Common Stock,金融,非银行金融,2026-09-04,378.81,1.6,-0.37,-1.39,7/8,14561803519.0
EPAM,usEPAM.N,EPAM Systems Inc. Common Stock,科技,计算机软件,2026-09-04,117.04,20.1,-1.11,-2.37,5/8,5641552242.0
EQH,usEQH.N,Equitable Holdings Inc. Common Stock,金融,非银行金融,2026-09-04,52.96,2.8,1.76,-1.08,7/8,13616263280.0
EPD,usEPD.N,Enterprise Products Partners L.P. Common Stock,公用事业,石油天然气,2026-09-04,38.94,3.2,-0.79,-0.59,5/8,84521936395.0
EQT,usEQT.N,EQT Corporation Common Stock,能源,石油天然气,2026-09-04,55.17,6.7,-0.86,-0.79,6/8,34272021640.0
ESNT,usESNT.N,Essent Group Ltd. Common Shares,金融,非银行金融,2026-09-04,69.18,1.2,0.09,-0.65,7/8,6254505148.0
EPR,usEPR.N,EPR Properties Common Stock,房地产,房地产开发,2026-09-04,59.99,-3.1,-0.0,-0.81,6/8,4596535320.0
EVC,usEVC.N,Entravision Communications Corporation Common Stock,工业,广播电视,2026-09-04,8.42,-29.7,1.1,0.12,6/8,737383557.0
EVR,usEVR.N,Evercore Inc. Class A Common Stock,金融,非银行金融,2026-09-04,297.92,-2.3,1.95,0.34,5/8,11207365665.0
ES,usES.N,Eversource Energy (D/B/A) Common Stock,公用事业,电力,2026-09-04,71.05,-1.8,0.12,-0.59,5/8,26996279619.0
EVTC,usEVTC.N,Evertec Inc. Common Stock,科技,计算机软件,2026-09-04,30.35,1.7,0.79,-0.72,6/8,1778235650.0
FBP,usFBP.N,First BanCorp. New Common Stock,金融,银行,2026-09-04,28.51,0.1,0.67,0.21,6/8,4293031696.0
FCF,usFCF.N,First Commonwealth Financial Corporation Common Stock,金融,银行,2026-09-04,21.34,-0.8,1.71,0.85,7/8,2103984359.0
EXK,usEXK.N,Endeavour Silver Corporation Ordinary Shares (Canada),基础材料,贵金属,2026-09-04,11.12,16.6,0.17,-3.05,5/8,3224189254.0
F,usF.N,Ford Motor Company Common Stock,工业,汽车,2026-09-04,14.62,5.7,2.87,1.46,7/8,54442735915.0
FE,usFE.N,FirstEnergy Corp. Common Stock,公用事业,电力,2026-09-04,46.77,-1.5,0.29,-0.57,6/8,27039844022.0
ETR,usETR.N,Entergy Corporation Common Stock,公用事业,电力,2026-09-04,107.27,0.7,-0.04,-0.47,7/8,50036895531.0
FLUT,usFLUT.N,Flutter Entertainment plc Ordinary Shares,科技,休闲服务,2026-09-04,100.11,5.7,-1.0,-2.18,5/8,17178260039.0
FIS,usFIS.N,Fidelity National Information Services Inc. Common Stock,非必需消费,计算机软件,2026-09-04,41.89,-2.1,0.07,-0.92,7/8,20958288467.0
FBRT,usFBRT.N,Franklin BSP Realty Trust Inc. Common Stock,房地产,房地产开发,2026-09-04,8.59,8.6,1.23,0.7,6/8,701733765.0
FET,usFET.N,Forum Energy Technologies Inc. Common Stock,非必需消费,石油天然气,2026-09-04,80.29,8.2,-2.15,-1.93,5/8,850219902.0
EMA,usEMA.N,Emera Incorporated Common Shares,公用事业,电力,2026-09-04,50.35,-0.9,0.39,0.1,6/8,15568896000.0
FMC,usFMC.N,FMC Corporation Common Stock,工业,化学制品,2026-09-04,12.97,22.5,0.99,-0.08,7/8,1387513376.0
FLR,usFLR.N,Fluor Corporation Common Stock,工业,建筑施工,2026-09-04,56.16,-1.5,-1.43,-2.33,6/8,6958547716.0
FLG,usFLG.N,Flagstar Bank N.A. Common Stock,金融,非银行金融,2026-09-04,13.52,-3.0,0.99,0.37,5/8,5649413498.0
FLNG,usFLNG.N,FLEX LNG Ltd. Ordinary Shares,非必需消费,港口航运,2026-09-04,31.51,4.6,1.4,0.86,7/8,1645490078.0
FRT,usFRT.N,Federal Realty Investment Trust Common Stock,房地产,房地产开发,2026-09-04,117.09,-1.3,-0.24,-0.06,5/8,10216424258.0
FHN,usFHN.N,First Horizon Corporation Common Stock,金融,银行,2026-09-04,24.94,-2.0,1.17,-0.08,6/8,11640704772.0
FSK,usFSK.N,FS KKR Capital Corp. Common Stock,金融,非银行金融,2026-09-04,12.44,0.0,1.19,0.89,6/8,3360297805.0
FRO,usFRO.N,Frontline Plc Ordinary Shares,非必需消费,石油天然气,2026-09-04,46.12,16.1,2.05,1.54,6/8,9172063027.0
GBTG,usGBTG.N,Global Business Travel Group Inc. Class A Common Stock,非必需消费,计算机软件,2026-09-04,9.48,0.2,-0.01,-0.11,7/8,4941652771.0
FG,usFG.N,F&G Annuities & Life Inc. Common Stock,金融,非银行金融,2026-09-04,25.04,-9.5,2.87,0.68,6/8,3069121299.0
FTS,usFTS.N,Fortis Inc. Common Shares,公用事业,电力,2026-09-04,55.26,-0.7,-0.08,-0.56,6/8,28278315000.0
GFI,usGFI.N,Gold Fields Limited American Depositary Shares,基础材料,贵金属,2026-09-04,47.4,16.1,2.09,-1.58,6/8,42800059492.0
GGB,usGGB.N,Gerdau S.A. Common Stock,工业,钢铁,2026-09-04,4.97,1.4,1.4,0.4,6/8,8821960499.0
FUBO,usFUBO.N,FuboTV Inc. Class A Common Stock,非必需消费,计算机软件,2026-09-04,11.25,21.5,-0.17,-2.93,7/8,1124726989.0
GFF,usGFF.N,Griffon Corporation Common Stock,工业,其他建材,2026-09-04,99.68,-6.8,3.3,1.97,5/8,4566613267.0
GIL,usGIL.N,Gildan Activewear Inc. Class A Sub. Vot. Common Stock,非必需消费,服装家纺,2026-09-04,53.4,-6.7,2.12,-0.52,6/8,9922579216.0
FNB,usFNB.N,F.N.B. Corporation Common Stock,金融,银行,2026-09-04,18.67,-0.9,2.08,1.08,7/8,6516397943.0
GDDY,usGDDY.N,GoDaddy Inc. Class A Common Stock,科技,互联网服务,2026-09-04,101.31,11.2,-1.13,-2.24,5/8,12099921640.0
FTI,usFTI.N,TechnipFMC plc Ordinary Share,非必需消费,石油天然气,2026-09-04,79.84,14.7,0.3,-0.3,7/8,29686844172.0
GM,usGM.N,General Motors Company Common Stock,工业,汽车,2026-09-04,87.76,0.4,2.04,0.83,5/8,75750391535.0
GFL,usGFL.N,GFL Environmental Inc. Subordinate voting shares no par value,公用事业,环保,2026-09-04,43.73,5.8,2.17,0.57,7/8,15451781470.0
GPGI,usGPGI.N,GPGI Inc. Class A Common Stock,金融,专业服务,2026-09-04,13.63,-9.1,-1.66,-2.36,7/8,3928010611.0
GNK,usGNK.N,Genco Shipping & Trading Limited Ordinary Shares New (Marshall Islands),非必需消费,港口航运,2026-09-04,27.65,12.6,2.63,1.32,6/8,1125842007.0
GPC,usGPC.N,Genuine Parts Company Common Stock,非必需消费,贸易,2026-09-04,138.08,2.6,1.63,1.11,5/8,19230057643.0
GL,usGL.N,Globe Life Inc. Common Stock,金融,非银行金融,2026-09-04,174.27,-5.2,-0.25,-1.27,5/8,13490920421.0
GMRS,usGMRS.N,GMR Solutions Inc. Class A Common Stock,非必需消费,物流,2026-09-04,13.46,7.0,2.51,0.37,6/8,692558335.0
GAP,usGAP.N,Gap Inc. (The) Common Stock,非必需消费,零售,2026-09-04,22.43,9.6,1.14,0.49,5/8,7613554433.0
GRDN,usGRDN.N,Guardian Pharmacy Services Inc. Class A Common Stock,必需消费,医药商业,2026-09-04,40.77,-7.0,3.1,1.59,7/8,2374069554.0
GPI,usGPI.N,Group 1 Automotive Inc. Common Stock,非必需消费,汽车,2026-09-04,300.76,13.1,7.85,5.78,8/8,3131133952.0
GME,usGME.N,GameStop Corporation Common Stock,非必需消费,零售,2026-09-04,19.16,0.0,0.49,-0.36,7/8,8062981888.0
HAL,usHAL.N,Halliburton Company Common Stock,能源,石油天然气,2026-09-04,37.07,16.8,-0.5,-0.59,6/8,28693009839.0
GSL,usGSL.N,Global Ship Lease Inc New Class A Common Shares,非必需消费,港口航运,2026-09-04,46.4,10.9,2.43,1.44,6/8,1587586385.0
HCI,usHCI.N,HCI Group Inc. Common Stock,金融,非银行金融,2026-09-04,187.64,-0.3,-0.58,-1.2,6/8,2327063238.0
GNW,usGNW.N,Genworth Financial Inc Common Stock,金融,非银行金融,2026-09-04,10.35,6.8,1.21,-0.29,7/8,3744503777.0
HDB,usHDB.N,HDFC Bank Limited Common Stock,金融,银行,2026-09-04,23.18,-1.9,-0.05,-0.43,5/8,118888114720.0
HIG,usHIG.N,The Hartford Insurance Group Inc. Common Stock,金融,非银行金融,2026-09-04,138.37,-3.0,-0.15,-1.16,6/8,37884158200.0
GS,usGS.N,Goldman Sachs Group Inc. (The) Common Stock,金融,非银行金融,2026-09-04,1038.61,0.4,1.77,0.07,5/8,302952203168.0
HAFN,usHAFN.N,Hafnia Limited Common Shares,非必需消费,港口航运,2026-09-04,8.68,22.8,4.3,3.33,8/8,3883300740.0
