ticker,prefixed,name,sector,industry,date,close,chg20,m,chg1,uptrend,market_cap
AGCO,usAGCO.N,AGCO Corporation Common Stock,工业,专用设备,2026-09-01,122.32,14.4,6.12,3.39,8/8,7812739687.0
AI,usAI.N,C3.ai Inc. Class A Common Stock,科技,计算机软件,2026-09-01,10.34,2.9,-2.74,-4.44,6/8,1507857987.0
AMR,usAMR.N,Alpha Metallurgical Resources Inc. Common Stock,能源,煤炭,2026-09-01,233.41,66.0,1.0,-0.97,6/8,2763017486.0
ANDG,usANDG.N,Andersen Group Inc. Class A Common Stock,非必需消费,计算机软件,2026-09-01,55.72,14.7,-0.31,-0.04,5/8,6003076508.0
AN,usAN.N,AutoNation Inc. Common Stock,非必需消费,汽车,2026-09-01,204.08,-5.3,1.84,1.41,7/8,6498762635.0
ANF,usANF.N,Abercrombie & Fitch Company Common Stock,非必需消费,零售,2026-09-01,140.68,27.7,-3.1,-1.68,6/8,6564785153.0
APD,usAPD.N,Air Products and Chemicals Inc. Common Stock,基础材料,化学制品,2026-09-01,305.32,3.6,-0.95,-1.34,6/8,68288744630.0
APH,usAPH.N,Amphenol Corporation Common Stock,科技,电子元件,2026-09-01,81.59,-4.8,2.71,2.91,6/8,198929550952.0
AR,usAR.N,Antero Resources Corporation Common Stock,能源,石油天然气,2026-09-01,39.81,11.5,3.46,3.46,7/8,11845624670.0
ARX,usARX.N,Accelerant Holdings Class A Common Shares,金融,非银行金融,2026-09-01,19.78,62.5,0.29,0.25,5/8,4272098818.0
ASAN,usASAN.N,Asana Inc. Class A Common Stock,科技,计算机软件,2026-09-01,9.83,12.2,-3.82,-4.19,6/8,2176012767.0
ASC,usASC.N,Ardmore Shipping Corporation Common Stock,非必需消费,石油天然气,2026-09-01,17.68,9.5,2.35,1.67,5/8,692828386.0
ASH,usASH.N,Ashland Inc. Common Stock,非必需消费,化学制品,2026-09-01,75.64,5.2,3.13,3.74,6/8,3403363258.0
ATKR,usATKR.N,Atkore Inc. Common Stock,其他,其他建材,2026-09-01,93.63,0.5,-0.03,-0.06,6/8,3162123857.0
BBD,usBBD.N,Banco Bradesco Sa American Depositary Shares,金融,银行,2026-09-01,3.32,-4.6,1.81,1.22,6/8,36463733190.0
BBAR,usBBAR.N,Banco BBVA Argentina S.A. ADS,金融,银行,2026-09-01,15.11,-16.8,1.93,-0.2,5/8,3047211460.0
BG,usBG.N,Bunge Limited Common Shares,必需消费,农业,2026-09-01,121.04,14.1,5.22,4.16,7/8,21757490680.0
BHVN,usBHVN.N,Biohaven Ltd. Common Shares,医疗保健,化学制药,2026-09-01,15.74,14.5,1.71,3.08,5/8,2560192088.0
BKV,usBKV.N,BKV Corporation Common Stock,能源,石油天然气,2026-09-01,25.12,7.6,3.55,3.97,5/8,2652772999.0
BLSH,usBLSH.N,Bullish Ordinary Shares,金融,非银行金融,2026-09-01,33.06,38.9,-1.57,-2.85,5/8,5285720860.0
BMA,usBMA.N,Banco Macro S.A.  ADR (representing Ten Class B Common Shares),金融,银行,2026-09-01,78.41,-14.2,1.16,-0.34,5/8,4990441292.0
BORR,usBORR.N,Borr Drilling Limited Common Shares,能源,石油天然气,2026-09-01,4.6,14.4,2.61,2.68,5/8,1353884730.0
BP,usBP.N,BP p.l.c. Common Stock,能源,石油天然气,2026-09-01,44.47,6.1,4.52,3.73,5/8,111262042043.0
BOX,usBOX.N,Box Inc. Class A Common Stock,科技,互联网服务,2026-09-01,35.16,10.7,-0.47,-1.73,7/8,4622839657.0
BUD,usBUD.N,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),必需消费,饮料,2026-09-01,79.13,-6.5,-0.35,0.04,6/8,154674395425.0
BTE,usBTE.N,Baytex Energy Corp Common Shares,能源,石油天然气,2026-09-01,5.0,18.2,3.73,2.67,8/8,3317595840.0
BTU,usBTU.N,Peabody Energy Corporation Common Stock,能源,煤炭,2026-09-01,29.1,30.6,-1.04,-1.99,7/8,3330308000.0
BWXT,usBWXT.N,BWX Technologies Inc. Common Stock,工业,航空航天装备,2026-09-01,161.54,-6.1,5.47,6.07,5/8,14032822457.0
BZH,usBZH.N,Beazer Homes USA Inc. Common Stock,非必需消费,房地产开发,2026-09-01,33.2,-0.3,0.0,0.06,5/8,884162706.0
CAH,usCAH.N,Cardinal Health Inc. Common Stock,医疗保健,医药商业,2026-09-01,239.35,2.5,1.98,2.02,6/8,55446053555.0
CF,usCF.N,CF Industries Holdings Inc. Common Stock,工业,化肥农药,2026-09-01,135.6,15.4,6.05,4.28,7/8,19023202941.0
CLH,usCLH.N,Clean Harbors Inc. Common Stock,工业,环保,2026-09-01,315.25,1.5,0.66,0.0,5/8,16557776080.0
CMBT,usCMBT.N,CMB.TECH NV Ordinary Shares,非必需消费,港口航运,2026-09-01,18.27,14.8,-0.17,-0.05,7/8,5577005470.0
CMG,usCMG.N,Chipotle Mexican Grill Inc. Common Stock,非必需消费,休闲服务,2026-09-01,37.51,10.9,-0.94,-1.37,6/8,47250708120.0
CNH,usCNH.N,CNH Industrial N.V. Common Shares,工业,专用设备,2026-09-01,12.5,11.4,6.81,5.66,8/8,14382375632.0
CNQ,usCNQ.N,Canadian Natural Resources Limited Common Stock,能源,石油天然气,2026-09-01,51.81,12.2,4.28,3.48,5/8,102697217600.0
CNO,usCNO.N,CNO Financial Group Inc. Common Stock,金融,非银行金融,2026-09-01,54.54,-1.6,-0.9,-0.46,6/8,5063694635.0
CNR,usCNR.N,Core Natural Resources Inc. Common Stock,能源,煤炭,2026-09-01,101.24,24.9,-0.47,-1.04,6/8,4868820449.0
CNP,usCNP.N,CenterPoint Energy Inc (Holding Co) Common Stock,公用事业,电力,2026-09-01,39.47,-4.5,0.1,-0.33,6/8,26078736202.0
CNX,usCNX.N,CNX Resources Corporation Common Stock,能源,石油天然气,2026-09-01,37.56,5.4,3.55,3.24,6/8,5334847550.0
COP,usCOP.N,ConocoPhillips Common Stock,能源,石油天然气,2026-09-01,136.19,16.2,3.77,2.79,5/8,156906688132.0
COR,usCOR.N,Cencora Inc. Common Stock,医疗保健,医药商业,2026-09-01,330.97,8.3,2.58,2.28,7/8,62551236415.0
COTY,usCOTY.N,Coty Inc. Class A Common Stock,非必需消费,其他轻工,2026-09-01,2.84,-2.4,0.3,-0.35,5/8,2413080911.0
COUR,usCOUR.N,Coursera Inc. Common Stock,科技,计算机软件,2026-09-01,6.18,1.3,-4.61,-5.21,5/8,1602264000.0
CRK,usCRK.N,Comstock Resources Inc. Common Stock,能源,石油天然气,2026-09-01,16.02,20.5,11.06,11.02,8/8,4257497946.0
CRM,usCRM.N,Salesforce Inc. Common Stock,科技,计算机软件,2026-09-01,258.11,35.1,0.84,0.22,8/8,168402780000.0
CRGY,usCRGY.N,Crescent Energy Company Class A Common Stock,能源,石油天然气,2026-09-01,14.07,26.0,3.18,2.78,6/8,4417497416.0
CTVA,usCTVA.N,Corteva Inc. Common Stock,必需消费,农业,2026-09-01,87.73,12.3,4.72,3.88,7/8,55297204480.0
CVE,usCVE.N,Cenovus Energy Inc Common Stock,能源,石油天然气,2026-09-01,33.13,15.3,3.89,3.05,5/8,59025000000.0
CVI,usCVI.N,CVR Energy Inc. Common Stock,能源,石油天然气,2026-09-01,42.87,29.0,3.57,2.41,8/8,4024239878.0
CVS,usCVS.N,CVS Health Corporation Common Stock,必需消费,医药商业,2026-09-01,97.6,-6.5,4.44,3.93,6/8,120632485204.0
CWH,usCWH.N,Camping World Holdings Inc. Class A Common Stock,非必需消费,非银行金融,2026-09-01,6.49,-0.8,0.24,0.46,5/8,672449903.0
CVX,usCVX.N,Chevron Corporation Common Stock,能源,石油天然气,2026-09-01,211.05,11.8,3.69,2.38,6/8,395569166768.0
CXM,usCXM.N,Sprinklr Inc. Class A Common Stock,科技,计算机软件,2026-09-01,7.6,13.9,-6.63,-7.43,6/8,1749688852.0
DB,usDB.N,Deutsche Bank AG Common Stock,金融,银行,2026-09-01,39.58,5.6,-1.42,-1.2,6/8,75688722000.0
DAC,usDAC.N,Danaos Corporation Common Stock,非必需消费,港口航运,2026-09-01,151.09,8.9,-0.07,-0.26,6/8,2690109536.0
DAR,usDAR.N,Darling Ingredients Inc. Common Stock,必需消费,农业,2026-09-01,67.7,12.6,4.71,2.16,6/8,9862682250.0
DE,usDE.N,Deere & Company Common Stock,工业,专用设备,2026-09-01,676.08,9.5,5.51,3.23,7/8,171286093660.0
DG,usDG.N,Dollar General Corporation Common Stock,非必需消费,零售,2026-09-01,131.09,3.0,4.54,3.42,8/8,27083628519.0
DK,usDK.N,Delek US Holdings Inc. Common Stock,能源,石油天然气,2026-09-01,73.34,10.8,0.66,-1.35,7/8,4337687206.0
DINO,usDINO.N,HF Sinclair Corporation Common Stock,能源,石油天然气,2026-09-01,103.97,18.6,3.88,2.32,7/8,17159697105.0
DOLE,usDOLE.N,Dole plc Ordinary Shares,必需消费,农业,2026-09-01,13.85,-1.1,0.39,0.0,7/8,1287473539.0
DOCS,usDOCS.N,Doximity Inc. Class A Common Stock,科技,计算机软件,2026-09-01,26.35,20.4,-0.51,-1.35,7/8,4409805545.0
DTM,usDTM.N,DT Midstream Inc. Common Stock,公用事业,石油天然气,2026-09-01,129.99,-3.6,-0.54,-0.79,5/8,13521107332.0
DT,usDT.N,Dynatrace Inc. Common Stock,科技,计算机软件,2026-09-01,52.86,15.6,-2.25,-3.17,5/8,14912509805.0
DVN,usDVN.N,Devon Energy Corporation Common Stock,能源,石油天然气,2026-09-01,49.05,11.4,2.45,1.11,5/8,51513000000.0
DXC,usDXC.N,DXC Technology Company Common Stock,科技,计算机软件,2026-09-01,11.16,1.3,-0.46,-1.24,8/8,1685665169.0
DV,usDV.N,DoubleVerify Holdings Inc. Common Stock,科技,互联网服务,2026-09-01,13.36,12.0,-0.16,-0.3,5/8,2061325065.0
EC,usEC.N,Ecopetrol S.A. American Depositary Shares,能源,石油天然气,2026-09-01,17.45,7.0,5.14,4.68,5/8,33962389822.0
ECO,usECO.N,Okeanis Eco Tankers Corp. Common Stock,非必需消费,港口航运,2026-09-01,67.96,25.0,1.9,1.83,6/8,2431701113.0
EDU,usEDU.N,New Oriental Education & Technology Group Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands),房地产,教育,2026-09-01,59.06,4.9,1.68,2.36,8/8,9185892517.0
EG,usEG.N,Everest Group Ltd. Common Stock,金融,非银行金融,2026-09-01,376.57,2.5,0.66,1.06,6/8,14561803519.0
EHC,usEHC.N,Encompass Health Corporation Common Stock,医疗保健,医药商业,2026-09-01,122.05,10.5,1.48,1.53,6/8,11915355720.0
ENB,usENB.N,Enbridge Inc Common Stock,能源,石油天然气,2026-09-01,50.72,-3.7,0.77,0.3,5/8,109987826173.0
EQNR,usEQNR.N,Equinor ASA,能源,石油天然气,2026-09-01,44.23,14.1,5.02,3.34,6/8,103286196249.0
EQH,usEQH.N,Equitable Holdings Inc. Common Stock,金融,非银行金融,2026-09-01,49.36,2.3,-1.59,-1.54,5/8,13616263280.0
EQT,usEQT.N,EQT Corporation Common Stock,能源,石油天然气,2026-09-01,55.59,5.7,2.16,2.6,5/8,34272021640.0
EPAM,usEPAM.N,EPAM Systems Inc. Common Stock,科技,计算机软件,2026-09-01,116.34,3.8,0.4,-1.26,7/8,5641552242.0
ESTC,usESTC.N,Elastic N.V. Ordinary Shares,科技,计算机软件,2026-09-01,92.39,30.0,-2.84,-5.29,6/8,8238166915.0
EPD,usEPD.N,Enterprise Products Partners L.P. Common Stock,公用事业,石油天然气,2026-09-01,39.28,3.0,0.91,1.18,5/8,84521936395.0
ETD,usETD.N,Ethan Allen Interiors Inc. Common Stock,非必需消费,家具,2026-09-01,23.95,3.0,1.71,1.27,8/8,600533600.0
EXPD,usEXPD.N,Expeditors International of Washington Inc. Common Stock,工业,物流,2026-09-01,187.7,3.4,-1.34,-1.03,5/8,24721616492.0
FAF,usFAF.N,First American Corporation (New) Common Stock,金融,非银行金融,2026-09-01,73.59,-3.2,-0.84,-0.45,6/8,7517623000.0
FET,usFET.N,Forum Energy Technologies Inc. Common Stock,非必需消费,石油天然气,2026-09-01,82.25,10.7,1.4,0.34,7/8,850219902.0
FDS,usFDS.N,FactSet Research Systems Inc. Common Stock,科技,计算机软件,2026-09-01,305.44,11.7,-1.38,-2.59,6/8,10507839679.0
FIGS,usFIGS.N,FIGS Inc. Class A Common Stock,非必需消费,医疗器械,2026-09-01,15.26,40.6,-0.36,-0.52,7/8,2528654483.0
FIG,usFIG.N,Figma Inc. Class A Common Stock,科技,计算机软件,2026-09-01,27.2,0.3,-4.45,-1.05,5/8,14407256705.0
FLOC,usFLOC.N,Flowco Holdings Inc. Class A Common Stock,非必需消费,石油天然气,2026-09-01,21.7,7.7,0.34,-1.09,5/8,1852241174.0
FLR,usFLR.N,Fluor Corporation Common Stock,工业,建筑施工,2026-09-01,56.25,9.1,4.07,3.19,6/8,6958547716.0
FG,usFG.N,F&G Annuities & Life Inc. Common Stock,金融,非银行金融,2026-09-01,23.64,-20.3,-0.73,-0.67,6/8,3069121299.0
FMC,usFMC.N,FMC Corporation Common Stock,工业,化学制品,2026-09-01,11.88,12.6,5.26,3.04,8/8,1387513376.0
FSK,usFSK.N,FS KKR Capital Corp. Common Stock,金融,非银行金融,2026-09-01,12.27,7.0,-0.47,-1.13,5/8,3360297805.0
FTI,usFTI.N,TechnipFMC plc Ordinary Share,非必需消费,石油天然气,2026-09-01,78.31,11.9,1.6,0.2,6/8,29686844172.0
GAP,usGAP.N,Gap Inc. (The) Common Stock,非必需消费,零售,2026-09-01,22.0,6.7,-1.42,-1.39,7/8,7613554433.0
G,usG.N,Genpact Limited Common Stock,非必需消费,计算机软件,2026-09-01,37.69,5.3,-0.56,-0.76,7/8,6197108930.0
FRO,usFRO.N,Frontline Plc Ordinary Shares,非必需消费,石油天然气,2026-09-01,44.32,13.7,0.97,1.23,6/8,9172063027.0
GDDY,usGDDY.N,GoDaddy Inc. Class A Common Stock,科技,互联网服务,2026-09-01,100.55,12.9,2.98,2.73,6/8,12099921640.0
GFL,usGFL.N,GFL Environmental Inc. Subordinate voting shares no par value,公用事业,环保,2026-09-01,41.5,-1.3,-1.64,-1.87,5/8,15451781470.0
GIS,usGIS.N,General Mills Inc. Common Stock,必需消费,食品,2026-09-01,41.09,13.5,-0.14,-0.27,8/8,21427949238.0
GLOB,usGLOB.N,Globant S.A. Common Shares,科技,计算机软件,2026-09-01,39.68,4.1,-2.13,-2.53,5/8,1674934977.0
GME,usGME.N,GameStop Corporation Common Stock,非必需消费,零售,2026-09-01,18.81,-2.1,3.36,2.34,6/8,8062981888.0
GPI,usGPI.N,Group 1 Automotive Inc. Common Stock,非必需消费,汽车,2026-09-01,269.5,-5.5,1.4,0.19,6/8,3131133952.0
GNW,usGNW.N,Genworth Financial Inc Common Stock,金融,非银行金融,2026-09-01,10.0,1.9,0.5,0.6,7/8,3744503777.0
GPOR,usGPOR.N,Gulfport Energy Corporation Common Shares,能源,石油天然气,2026-09-01,182.61,17.2,2.68,1.76,6/8,3077700039.0
GRDN,usGRDN.N,Guardian Pharmacy Services Inc. Class A Common Stock,必需消费,医药商业,2026-09-01,38.87,-4.1,4.69,4.8,5/8,2374069554.0
GWRE,usGWRE.N,Guidewire Software Inc. Common Stock,科技,计算机软件,2026-09-01,201.09,25.4,-1.59,-1.79,7/8,15907793469.0
HAL,usHAL.N,Halliburton Company Common Stock,能源,石油天然气,2026-09-01,36.63,13.7,1.18,-0.14,7/8,28693009839.0
HCI,usHCI.N,HCI Group Inc. Common Stock,金融,非银行金融,2026-09-01,187.86,5.3,0.93,1.15,5/8,2327063238.0
HG,usHG.N,Hamilton Insurance Group Ltd. Class B Common Shares,金融,非银行金融,2026-09-01,35.05,-0.7,-0.54,-0.31,5/8,2919032654.0
HESM,usHESM.N,Hess Midstream LP Class A Representing Limited Partner Interests,能源,石油天然气,2026-09-01,40.23,1.9,0.73,0.05,6/8,5144303310.0
HLX,usHLX.N,Helix Energy Solutions Group Inc. Common Stock,能源,石油天然气,2026-09-01,10.6,10.4,3.77,2.91,6/8,1442874156.0
HLI,usHLI.N,Houlihan Lokey Inc. Class A Common Stock,金融,非银行金融,2026-09-01,132.9,4.2,0.68,0.24,7/8,9071267700.0
HP,usHP.N,Helmerich & Payne Inc. Common Stock,能源,石油天然气,2026-09-01,46.21,34.7,7.38,6.03,7/8,4137472323.0
HPQ,usHPQ.N,HP Inc. Common Stock,科技,计算机硬件,2026-09-01,31.02,8.7,4.09,4.34,6/8,27911232499.0
HTGC,usHTGC.N,Hercules Capital Inc. Common Stock,金融,非银行金融,2026-09-01,17.67,7.7,0.58,0.17,6/8,3301572960.0
HUBS,usHUBS.N,HubSpot Inc. Common Stock,科技,计算机软件,2026-09-01,251.11,0.9,-3.43,-3.92,5/8,11822278933.0
IBN,usIBN.N,ICICI Bank Limited Common Stock,金融,银行,2026-09-01,30.19,-0.5,0.25,-0.56,5/8,107938696993.0
IFS,usIFS.N,Intercorp Financial Services Inc. Common Shares,金融,银行,2026-09-01,55.21,-6.4,1.16,1.08,6/8,6057522073.0
INFY,usINFY.N,Infosys Limited American Depositary Shares,科技,计算机软件,2026-09-01,12.0,-4.8,-0.21,-0.5,6/8,47418849464.0
INVX,usINVX.N,Innovex International Inc. Common Stock,非必需消费,石油天然气,2026-09-01,30.25,-4.4,-0.27,-1.37,7/8,1976386471.0
INSW,usINSW.N,International Seaways Inc. Common Stock,非必需消费,石油天然气,2026-09-01,99.76,7.8,0.96,1.14,5/8,4639597901.0
INSP,usINSP.N,Inspire Medical Systems Inc. Common Stock,医疗保健,计算机软件,2026-09-01,61.52,-4.1,-0.9,-2.33,5/8,1786661175.0
ITGR,usITGR.N,Integer Holdings Corporation Common Stock,医疗保健,医疗器械,2026-09-01,125.39,0.3,0.08,0.11,5/8,4255464489.0
JMIA,usJMIA.N,Jumia Technologies AG American Depositary Shares each representing two Ordinary Shares,非必需消费,零售,2026-09-01,6.9,12.6,-0.58,0.15,5/8,881731540.0
KB,usKB.N,KB Financial Group Inc,金融,银行,2026-09-01,124.64,4.6,0.59,-0.12,7/8,43338912081.0
KD,usKD.N,Kyndryl Holdings Inc. Common Stock,科技,计算机软件,2026-09-01,13.12,-10.7,-1.6,-2.45,5/8,2761935575.0
JXN,usJXN.N,Jackson Financial Inc. Class A Common Stock,金融,非银行金融,2026-09-01,132.78,-0.6,-0.66,-0.49,5/8,9048560198.0
KFY,usKFY.N,Korn Ferry Common Stock,非必需消费,专业服务,2026-09-01,84.65,1.7,-1.09,-1.05,6/8,4313401611.0
KEX,usKEX.N,Kirby Corporation Common Stock,非必需消费,港口航运,2026-09-01,140.95,6.4,0.24,-0.64,6/8,7340256000.0
KMI,usKMI.N,Kinder Morgan Inc. Common Stock,公用事业,石油天然气,2026-09-01,32.1,2.3,0.65,-0.43,5/8,71302202890.0
KLAR,usKLAR.N,Klarna Group plc Ordinary Shares,金融,非银行金融,2026-09-01,14.25,-30.9,-1.05,-3.0,5/8,10027208331.0
KMPR,usKMPR.N,Kemper Corporation,金融,非银行金融,2026-09-01,27.66,-4.9,-1.21,-1.85,5/8,1674006805.0
KOS,usKOS.N,Kosmos Energy Ltd. Common Shares (DE),能源,石油天然气,2026-09-01,2.95,21.9,4.2,3.15,5/8,1655455670.0
KT,usKT.N,KT Corporation Common Stock,Telecommunications,通信运营,2026-09-01,19.67,6.6,0.11,-0.05,6/8,9479857877.0
KVYO,usKVYO.N,Klaviyo Inc. Series A Common Stock,科技,计算机软件,2026-09-01,20.64,8.1,1.93,0.29,8/8,5065301104.0
LBRT,usLBRT.N,Liberty Energy Inc. Class A common stock,能源,石油天然气,2026-09-01,20.01,1.5,3.55,1.99,6/8,3020673110.0
LDOS,usLDOS.N,Leidos Holdings Inc. Common Stock,科技,计算机软件,2026-09-01,139.18,6.6,-0.78,-0.73,5/8,17246394283.0
LHX,usLHX.N,L3Harris Technologies Inc. Common Stock,工业,通信设备,2026-09-01,262.29,-7.6,-0.3,-1.01,5/8,48966995423.0
LEA,usLEA.N,Lear Corporation Common Stock,非必需消费,汽车,2026-09-01,124.39,-0.6,0.6,0.14,6/8,6136987137.0
LNG,usLNG.N,Cheniere Energy Inc. Common Stock,公用事业,石油天然气,2026-09-01,294.13,14.6,2.62,0.84,8/8,58672223605.0
LTC,usLTC.N,LTC Properties Inc. Common Stock,房地产,房地产开发,2026-09-01,41.4,8.1,2.26,2.68,5/8,2184792468.0
LRN,usLRN.N,Stride Inc. Common Stock,房地产,教育,2026-09-01,87.28,8.5,0.96,0.68,7/8,3515131690.0
LUMN,usLUMN.N,Lumen Technologies Inc. Common Stock,Telecommunications,通信运营,2026-09-01,6.38,-4.9,3.51,2.08,7/8,6281502510.0
MCK,usMCK.N,McKesson Corporation Common Stock,医疗保健,医药商业,2026-09-01,906.77,9.3,2.14,2.54,8/8,104540748984.0
MEI,usMEI.N,Methode Electronics Inc. Common Stock,科技,电子设备制造,2026-09-01,18.32,21.3,1.04,0.49,7/8,605149010.0
MFG,usMFG.N,Mizuho Financial Group Inc. Sponosred ADR (Japan),金融,银行,2026-09-01,10.74,3.9,1.33,0.94,6/8,130094589037.0
MIR,usMIR.N,Mirion Technologies Inc. Class A Common Stock,工业,通用设备,2026-09-01,15.51,-4.1,4.66,2.92,5/8,3710660940.0
MPC,usMPC.N,Marathon Petroleum Corporation Common Stock,能源,石油天然气,2026-09-01,383.0,22.8,3.52,2.59,8/8,101734386892.0
MOS,usMOS.N,Mosaic Company (The) Common Stock,工业,化肥农药,2026-09-01,24.78,9.1,3.73,2.74,6/8,7680358807.0
MO,usMO.N,Altria Group Inc.,医疗保健,其他轻工,2026-09-01,69.57,2.2,1.76,1.59,7/8,115412700165.0
MOH,usMOH.N,Molina Healthcare Inc Common Stock,医疗保健,医疗服务,2026-09-01,203.06,6.1,1.97,2.16,7/8,10566846000.0
MSI,usMSI.N,Motorola Solutions Inc. Common Stock,科技,通信设备,2026-09-01,491.24,10.9,1.13,1.22,7/8,80641813017.0
MUR,usMUR.N,Murphy Oil Corporation Common Stock,能源,石油天然气,2026-09-01,37.6,-1.0,4.2,3.24,5/8,4973891226.0
NABL,usNABL.N,N-able Inc. Common Stock,科技,计算机软件,2026-09-01,3.82,-26.7,-5.32,-4.02,5/8,717842990.0
MUFG,usMUFG.N,Mitsubishi UFJ Financial Group Inc. Common Stock,金融,银行,2026-09-01,22.83,4.6,0.43,0.35,6/8,266311433045.0
NBR,usNBR.N,Nabors Industries Ltd.,能源,石油天然气,2026-09-01,93.25,11.6,0.64,-0.42,7/8,1396456499.0
NFG,usNFG.N,National Fuel Gas Company Common Stock,公用事业,燃气,2026-09-01,83.83,2.7,1.01,0.93,5/8,7938166668.0
NOV,usNOV.N,NOV Inc. Common Stock,非必需消费,石油天然气,2026-09-01,21.36,6.9,1.27,0.33,6/8,7211552469.0
NOW,usNOW.N,ServiceNow Inc. Common Stock,科技,计算机软件,2026-09-01,142.9,21.0,-1.45,-3.44,7/8,130077200000.0
NTB,usNTB.N,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,金融,银行,2026-09-01,58.91,-4.4,-0.25,0.05,6/8,2358800000.0
NTR,usNTR.N,Nutrien Ltd. Common Shares,工业,化肥农药,2026-09-01,77.69,16.1,4.4,2.86,7/8,35477239971.0
NUE,usNUE.N,Nucor Corporation Common Stock,工业,钢铁,2026-09-01,251.92,-8.1,0.59,0.91,5/8,57354170893.0
OBDC,usOBDC.N,Blue Owl Capital Corporation Common Stock,金融,非银行金融,2026-09-01,11.37,1.7,-0.26,-1.39,6/8,5547853901.0
OGN,usOGN.N,Organon & Co. Common Stock,医疗保健,化学制药,2026-09-01,13.76,1.6,0.0,0.0,5/8,3616131892.0
OKE,usOKE.N,ONEOK Inc. Common Stock,公用事业,石油天然气,2026-09-01,95.69,9.2,0.33,-0.33,6/8,59822081398.0
OPLN,usOPLN.N,OPENLANE Inc. Common Stock,非必需消费,专业服务,2026-09-01,35.05,-12.5,-1.07,-1.54,5/8,4229720822.0
ONT,usONT.N,Onterris Inc. Common Stock,非必需消费,环保,2026-09-01,16.54,-27.6,-1.19,-1.08,5/8,582246890.0
OPY,usOPY.N,Oppenheimer Holdings Inc. Class A Common Stock (DE),金融,非银行金融,2026-09-01,119.61,2.5,0.43,0.69,5/8,1240736539.0
OXY,usOXY.N,Occidental Petroleum Corporation Common Stock,能源,石油天然气,2026-09-01,60.95,10.6,2.18,1.28,5/8,58598742688.0
PAM,usPAM.N,Pampa Energia S.A.,公用事业,电力,2026-09-01,84.08,-0.8,3.15,2.14,6/8,4402534587.0
PAGS,usPAGS.N,PagSeguro Digital Ltd. Class A Common Shares,科技,计算机软件,2026-09-01,9.14,-3.8,1.98,1.33,7/8,2627726489.0
PATH,usPATH.N,UiPath Inc. Class A Common Stock,科技,计算机软件,2026-09-01,18.14,28.7,-1.64,-2.84,5/8,8683695658.0
PARR,usPARR.N,Par Pacific Holdings Inc.  Common Stock,能源,石油天然气,2026-09-01,80.03,-3.6,1.29,0.14,7/8,3796048738.0
PAYC,usPAYC.N,Paycom Software Inc. Common Stock,科技,计算机软件,2026-09-01,237.95,36.0,-0.24,-0.48,8/8,10470587810.0
PBI,usPBI.N,Pitney Bowes Inc. Common Stock,其他,其他轻工,2026-09-01,17.11,-6.5,-0.42,-0.12,7/8,2331904506.0
PBR,usPBR.N,Petroleo Brasileiro S.A. Petrobras ADS,能源,石油天然气,2026-09-01,20.33,11.8,7.73,5.06,8/8,114451946927.0
PBH,usPBH.N,Prestige Consumer Healthcare Inc. Common Stock,医疗保健,化学制药,2026-09-01,52.64,1.2,1.49,1.66,6/8,2470581322.0
PD,usPD.N,PagerDuty Inc. Common Stock,科技,计算机软件,2026-09-01,14.04,24.4,2.33,-0.71,8/8,940124067.0
PBF,usPBF.N,PBF Energy Inc. Class A Common Stock,能源,石油天然气,2026-09-01,74.99,14.2,4.8,2.74,7/8,8265573714.0
PFE,usPFE.N,Pfizer Inc. Common Stock,医疗保健,化学制药,2026-09-01,28.55,12.4,1.17,0.32,5/8,161300762569.0
PGR,usPGR.N,Progressive Corporation (The) Common Stock,金融,非银行金融,2026-09-01,220.54,4.6,1.09,1.13,5/8,129361032543.0
PIPR,usPIPR.N,Piper Sandler Companies Common Stock,金融,非银行金融,2026-09-01,74.49,-1.9,-0.81,-0.76,6/8,5260696462.0
PKX,usPKX.N,POSCO HOLDINGS INC. American Depositary Shares (Each representing 1/4th of a share of Common Stock),工业,钢铁,2026-09-01,61.11,12.5,0.22,-0.39,7/8,18915649541.0
PJT,usPJT.N,PJT Partners Inc. Class A Common Stock,金融,非银行金融,2026-09-01,179.6,5.0,-0.5,-0.3,6/8,7167598905.0
PLGO,usPLGO.N,Pelagos Insurance Capital Limited Common Shares,金融,非银行金融,2026-09-01,24.74,-1.3,1.2,1.35,6/8,2117898751.0
PR,usPR.N,Permian Resources Corporation Class A Common Stock,能源,非银行金融,2026-09-01,23.79,16.0,3.04,2.15,5/8,19054422410.0
POST,usPOST.N,Post Holdings Inc. Common Stock,必需消费,食品,2026-09-01,83.59,-7.7,0.03,0.28,6/8,3603139306.0
PRGO,usPRGO.N,Perrigo Company plc Ordinary Shares,医疗保健,化学制药,2026-09-01,14.43,36.6,-0.32,-1.43,8/8,2048234056.0
PSX,usPSX.N,Phillips 66 Common Stock,能源,石油天然气,2026-09-01,252.02,23.1,3.11,2.21,6/8,96654836483.0
RBLX,usRBLX.N,Roblox Corporation Class A Common Stock,科技,影视动漫,2026-09-01,40.67,9.9,2.24,-1.5,8/8,26831960344.0
PUMP,usPUMP.N,ProPetro Holding Corp. Common Stock,能源,石油天然气,2026-09-01,11.35,-0.4,1.27,-0.09,6/8,1305618238.0
